date,opponent,competition,matchday,venue,home_away,spurs_score,opponent_score,result,player,rating,std_dev,is_motm,team_rating,team_rating_std,opponent_rating,opponent_rating_std,referee_rating,referee_rating_std,overall_rating
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Christian Romero,5.4,2.0,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,James Maddison,5.4,1.7,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Dejan Kulusevski,5.6,1.8,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Pedro Porro,5.9,1.5,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Yves Bissouma,6.0,1.4,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Guglielmo Vicario,6.2,1.4,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Radu Dragusin,7.0,1.5,True,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-09-01,Newcastle Utd,Premier League,Matchweek 3,St James' Park,Away,1,2,L,Brennan Johnson,7.0,1.6,False,5.5,1.7,5.4,1.6,6.5,1.7,5.51
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Brennan Johnson,5.4,1.5,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Pape Matar Sarr,6.2,1.0,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Richarlison,6.3,1.1,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Archie Gray,6.4,0.9,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Lucas Bergvall,6.4,0.9,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Djed Spence,6.5,1.0,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Destiny Udogie,7.3,0.8,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Wilson Odobert,7.5,1.0,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Guglielmo Vicario,7.6,1.0,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Pedro Porro,7.6,0.9,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,James Maddison,7.7,1.0,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Dejan Kulusevski,8.3,1.0,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Yves Bissouma,8.5,0.9,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Christian Romero,8.7,0.9,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Heung-Min Son,8.8,0.9,False,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-24,Everton,Premier League,Matchweek 2,Tottenham Hotspur Stadium,Home,4,0,W,Micky Van de Ven,9.0,0.8,True,8.5,0.9,3.1,1.3,7.1,1.4,7.39
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Brennan Johnson,3.8,1.9,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Richarlison,4.2,1.7,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Timo Werner,4.6,1.9,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Heung-Min Son,4.8,1.6,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Pape Matar Sarr,5.2,1.5,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Dominic Solanke,5.2,1.7,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Died Spence,5.2,1.2,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Christian Romero,5.4,1.7,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Destiny Udogie,5.5,1.5,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Rodrigo Bentancur,5.5,1.4,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Archie Gray,5.7,1.3,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Dejan Kulusevski,6.1,1.5,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Lucas Bergvall,6.2,1.6,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Micky Van de Ven,6.7,1.3,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,James Maddison,6.7,1.6,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Guglielmo Vicario,6.9,1.4,False,4.9,1.7,4.8,1.6,6.4,1.9,5.59
2024-08-19,Leicester City,Premier League,Matchweek 1,King Power Stadium,Away,1,1,D,Pedro Porro,7.3,1.3,True,4.9,1.7,4.8,1.6,6.4,1.9,5.59
